,Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
41822612,6,2653,1,2014,214587,43285,40,211.2,0,0.0,40
59009118,8,1629,1,1019,1414063,2665,1,16.0,0,0.0,1
22668463,5,1121,1,1415,381732,1309,3,20.28,0,0.0,3
3155064,3,1332,4,6604,1881197,31184,3,49.41,0,0.0,3
66762614,9,1334,1,1026,818101,1109,1,15.01,0,0.0,1
25293322,5,1338,1,1209,202963,1212,2,16.76,0,0.0,2
61829174,8,2213,1,1210,1163844,1220,1,7.64,0,0.0,1
74150681,9,25699,1,1008,1049557,41843,16,116.16,0,0.0,16
44851399,7,1224,1,1602,73251,35144,2,41.0,0,0.0,2
33299819,6,1121,1,1454,163819,1278,8,36.0,0,0.0,8
39574666,6,2013,1,1113,1278732,1250,4,30.56,0,0.0,4
28681630,5,1936,1,2001,375539,32302,5,22.2,0,0.0,5
58858253,8,1622,1,2867,461702,37058,8,60.0,0,0.0,8
6225157,3,1631,1,1235,2123439,1242,3,22.92,0,0.0,3
7632884,3,2013,1,1237,4408639,1230,3,50.01,0,0.0,3
8400671,3,2034,1,1055,363334,2233,9,179.46,0,0.0,9
73876509,9,22187,1,1053,1871191,1150,4,55.84,0,0.0,4
52913678,7,4051,1,1215,4371689,36711,3,22.5,0,0.0,3
1275554,3,1143,6,3225,63675,1309,6,40.56,0,0.0,6
48399025,7,1620,1,1241,4541291,41938,4,39.64,0,0.0,4
4947293,3,1474,4,4905,1388685,43201,7,78.26,0,0.0,7
36367668,6,1385,4,6619,2141562,1120,6,126.42,0,0.0,6
61931180,8,2215,1,1201,312072,1146,2,42.78,0,0.0,2
57014755,8,1366,1,1253,2424884,1212,1,8.38,0,0.0,1
22357127,5,1116,1,1616,63004,303,12,54.48,0,0.0,12
38242018,6,1628,1,4457,1182653,40886,6,34.56,0,0.0,6
38330881,6,1631,1,1138,7874683,1309,9,60.84,0,0.0,9
30737266,5,2211,1,1236,4474496,1278,28,126.0,0,0.0,28
11586688,4,1119,1,1460,59416,1242,8,61.12,0,0.0,8
10545475,3,4040,1,4463,818071,43067,2,19.26,0,0.0,2
1769899,3,1219,1,1121,279091,1278,3,13.5,0,0.0,3
49459999,7,1936,1,2156,1460759,36298,5,30.75,0,0.0,5
61495989,8,2055,1,5056,1815197,31298,1,8.89,0,0.0,1
68148876,9,1462,1,4501,1507313,35571,2,42.78,0,0.0,2
8948890,3,2072,1,2154,1462171,30532,15,116.7,0,0.0,15
37539215,6,1550,1,6503,819587,4280,4,25.28,0,0.0,4
63913221,9,1113,1,1607,3970639,31720,1,8.38,0,0.0,1
46421936,7,1349,1,2828,1015794,43064,1,8.15,0,0.0,1
38307657,6,1629,1,2020,4470347,43147,8,36.32,0,0.0,8
69512913,9,1631,1,1240,2138937,1278,13,58.5,0,0.0,13
5159485,3,1541,1,2101,160058,31513,2,19.98,0,0.0,2
9208888,3,2215,1,1218,4584476,1238,1,9.83,0,0.0,1
40199799,6,2031,1,1216,257056,2233,3,59.82000000000001,0,0.0,3
48440012,7,1622,1,1252,4592120,1284,16,48.32,0,0.0,16
35589058,6,1334,1,2010,2201268,32302,3,13.32,0,0.0,3
34814755,6,1236,1,1242,1105534,1064,1,16.67,0,0.0,1
63630351,8,23669,1,2022,712510,43065,2,13.52,0,0.0,2
37917644,6,1615,1,1112,4293147,1240,1,8.38,0,0.0,1
30670104,5,2078,4,6605,23990,43069,55,463.1,0,0.0,55
49625832,7,1954,1,2816,1639925,37574,2,18.7,0,0.0,2
19450325,4,2036,1,1241,4419528,2425,10,45.0,0,0.0,10
69773697,9,1656,1,1209,1086596,4280,2,12.0,0,0.0,2
19821755,4,2060,1,1209,2206882,45143,40,30.0,0,0.0,40
46556043,7,1366,1,1156,1881644,972,1,18.98,1,18.98,0
34012117,6,1176,4,6605,2242446,37005,10,85.0,0,0.0,10
66743155,9,1333,1,2020,2008487,35484,4,30.0,0,0.0,4
70001437,9,1911,1,1183,2484256,1242,17,129.88,0,0.0,17
7441496,3,1970,1,2804,1054516,32941,2,17.04,0,0.0,2
15710608,4,1459,1,2003,348093,43274,3,15.57,0,0.0,3
20347507,4,2229,1,1017,978699,3631,3,49.05,2,32.7,1
72905720,9,2276,1,2810,479869,5337,2,16.3,0,0.0,2
34483735,6,1222,1,1429,40752,41938,2,19.82,2,19.82,0
16033144,4,1477,4,6651,16962,42089,4,69.68,0,0.0,4
6710809,3,1698,1,2007,720611,37058,2,15.0,0,0.0,2
556252,3,1121,1,1457,787090,32819,3,26.67,0,0.0,3
41086165,6,2214,1,2803,6089520,35455,2,9.08,0,0.0,2
37730878,6,1602,1,1103,4251819,41938,1,9.91,0,0.0,1
18944089,4,2019,1,1202,130324,1284,5,15.1,0,0.0,5
24831839,5,1312,1,2161,71458,30572,3,18.75,0,0.0,3
61408247,8,2054,1,2827,888467,43285,20,105.6,0,0.0,20
40581593,6,2054,1,1231,369818,35651,5,37.5,0,0.0,5
52287590,7,3212,1,1030,222310,4910,4,35.68,0,0.0,4
47404275,7,1470,1,2025,4635101,43067,1,9.63,0,0.0,1
51536983,7,2215,1,2808,306278,9217,2,18.0,0,0.0,2
53585101,8,1116,1,2135,110014,32937,6,42.24,0,0.0,6
58732692,8,1617,1,2105,9745917,35309,6,37.5,0,0.0,6
68071815,9,1459,1,1120,789285,32323,3,16.8,0,0.0,3
47691829,7,1538,1,1152,4423714,1240,1,8.38,0,0.0,1
8019413,3,2020,1,1102,593052,35651,10,75.0,0,0.0,10
30937272,5,2216,1,2010,2220849,35452,9,39.96,0,0.0,9
1797791,3,1219,1,1611,336745,3609,4,35.92,0,0.0,4
43768139,7,1126,1,1036,2184862,46772,34,303.28,0,0.0,34
38240850,6,1628,1,4455,263598,43064,1,8.15,0,0.0,1
5346864,3,1555,1,1126,41717,34054,4,21.2,0,0.0,4
8471487,3,2034,1,4489,249679,31514,3,29.97,0,0.0,3
3654231,3,1347,1,1073,140771,1146,1,21.39,0,0.0,1
26358460,5,1445,1,1148,1743263,43204,5,38.2,0,0.0,5
575218,3,1121,1,2107,424915,32940,4,31.12,0,0.0,4
16637186,4,1612,1,1265,2407670,41843,6,41.16,0,0.0,6
24981958,5,1331,1,1009,203319,3631,3,49.05,0,0.0,3
43175739,7,1116,1,1610,33373,31298,2,17.78,0,0.0,2
13085216,4,1221,1,4406,59246,43285,23,121.44,0,0.0,23
73044605,9,2653,1,2009,8406956,43274,1,5.19,0,0.0,1
52221263,7,2653,1,2008,4073872,43084,2,16.3,0,0.0,2
72491574,9,2229,1,1014,4182965,2233,18,358.92,0,0.0,18
65957495,9,1236,1,1026,89700,1129,0,0.0,2,35.2,0
43680817,7,1123,1,2828,405649,43065,2,13.52,0,0.0,2
71675708,9,2040,1,1112,1782078,1242,5,38.2,0,0.0,5
28400427,5,1911,1,1072,104129,1160,3,56.58,0,0.0,3
4840077,3,1470,1,2017,4382709,43067,2,19.26,0,0.0,2
38644003,6,1658,4,6619,2128244,5328,2,18.54,0,0.0,2
50483548,7,2029,1,1021,585240,2233,1,19.94,0,0.0,1
33070782,6,1117,1,1601,2229821,3609,1,8.98,0,0.0,1
48839530,7,1635,1,1015,1989484,2233,2,39.88,0,0.0,2
40183584,6,2031,1,1153,4462253,1220,1,7.64,0,0.0,1
71721625,9,2043,1,4511,809293,40930,2,12.3,0,0.0,2
66512677,9,1314,11,3906,1653823,1250,2,15.28,0,0.0,2
4481243,3,1441,1,5535,234743,45111,2,17.96,0,0.0,2
44068691,7,1139,7,3301,4337592,3894,4,37.4,0,0.0,4
16601068,4,1611,1,1259,665982,1216,4,33.52,0,0.0,4
51333596,7,2081,4,6605,9550726,1232,5,90.95,0,0.0,5
33055192,6,1117,1,1464,356643,1309,5,33.8,0,0.0,5
24654912,5,1310,1,1165,100295,1238,7,68.81,0,0.0,7
776767,3,1124,1,1075,184439,3144,13,277.16,0,0.0,13
24492727,5,1243,1,1221,2139083,1230,1,16.67,0,0.0,1
19298801,4,2032,1,1151,2276749,31423,5,53.45,0,0.0,5
48008194,7,1591,4,6660,4458216,31719,3,22.44,2,14.96,1
70852672,9,2014,1,1216,1073307,1284,10,30.2,0,0.0,10
15615297,4,1451,1,1161,506695,36711,3,22.5,0,0.0,3
31008523,5,2220,1,1222,4242126,1212,2,18.14,0,0.0,2
51160564,7,2059,7,3304,135444,145,12,237.0,0,0.0,12
5304425,3,1552,1,1038,4497148,43006,2,34.34,0,0.0,2
3447900,3,1339,1,5001,2427600,35119,2,26.48,0,0.0,2
21538329,4,4041,1,1158,1483988,1232,3,54.72,0,0.0,3
37109861,6,1470,1,2119,171826,43058,2,18.7,0,0.0,2
50110073,7,2015,1,1216,4403378,1212,2,16.76,0,0.0,2
64902083,9,1140,1,1241,4664535,1278,9,40.5,0,0.0,9
27087810,5,1546,1,2001,1824003,37058,3,22.5,0,0.0,3
46364619,7,1347,1,4501,4611995,43069,1,7.41,0,0.0,1
38874678,6,1911,1,2169,687909,30532,10,77.8,0,0.0,10
62922187,8,3217,1,4411,4460527,43069,6,44.46,0,0.0,6
51185748,7,2060,1,1211,2200028,35651,7,52.5,0,0.0,7
35914864,6,1344,1,2812,7367138,43064,1,8.15,0,0.0,1
61109265,8,2034,1,1298,249845,2425,11,49.5,0,0.0,11
22125700,4,24669,1,2811,2138535,43307,8,42.24,0,0.0,8
46924958,7,1423,1,2828,4162634,43069,3,22.23,0,0.0,3
27292805,5,1585,4,6613,23242,1242,21,178.5,0,0.0,21
18938809,4,2019,1,1101,287222,1278,31,139.5,0,0.0,31
32329243,5,4051,1,1210,1155740,43207,5,15.1,0,0.0,5
69577954,9,1633,1,1003,105214,31307,2,29.58,0,0.0,2
41219109,6,2218,1,1209,4297129,1125,20,208.0,0,0.0,20
6072434,3,1628,1,1034,88271,46772,4,35.68,0,0.0,4
442772,3,1120,1,1052,371504,693,2,19.2,0,0.0,2
6988554,3,1914,1,2153,4600173,36339,2,19.98,0,0.0,2
65713020,9,1223,1,2152,2096520,36747,2,23.06,0,0.0,2
38659821,6,1672,4,6607,26347,36536,5,22.75,0,0.0,5
64678898,9,1127,1,1417,430706,1278,13,58.5,0,0.0,13
20837789,4,2629,1,1251,246486,1278,15,67.5,0,0.0,15
25391670,5,1340,1,2061,1508453,43064,3,24.45,0,0.0,3
39056822,6,1936,1,2007,4211669,43084,2,16.3,0,0.0,2
4614018,3,1453,1,2041,7869318,31514,1,9.99,0,0.0,1
60028292,8,1955,1,1236,784856,31423,3,32.07,0,0.0,3
25152054,5,1334,1,2807,552995,31507,3,18.75,0,0.0,3
11014392,3,23719,1,1165,508226,37175,3,19.44,0,0.0,3
69244265,9,1622,1,1156,4321196,1240,5,41.9,0,0.0,5
51259301,7,2071,1,4446,1368616,43069,2,14.82,0,0.0,2
23173270,5,1137,1,1603,1766131,40217,11,98.78,0,0.0,11
44689171,7,1220,1,2802,416905,35305,10,62.5,0,0.0,10
66174243,9,1243,1,5011,5058,32303,2,12.0,0,0.0,2
68392999,9,1478,4,4706,4454447,43058,18,156.96,0,0.0,18
2362930,3,1236,1,1229,88303,1232,1,18.24,0,0.0,1
33289150,6,1121,1,1419,111536,972,2,37.96,0,0.0,2
30815262,5,2214,1,1007,311596,6469,6,85.56,0,0.0,6
35755811,6,1338,1,4501,4702617,1240,5,41.9,0,0.0,5
38817712,6,1911,1,1173,4283636,1309,8,54.08,0,0.0,8
59441682,8,1681,11,5702,2211695,5310,10,52.8,0,0.0,10
53359889,7,25759,1,5502,579197,9217,2,18.0,0,0.0,2
36582647,6,1423,1,1221,4625776,34255,2,32.0,0,0.0,2
55702182,8,1239,1,1237,7706664,1278,8,36.0,0,0.0,8
47983349,7,1587,4,6627,799522,5000,74,372.96,0,0.0,74
26430751,5,1451,1,2863,1558242,43069,1,7.41,0,0.0,1
63305665,8,4049,1,2830,4440437,43147,5,22.7,0,0.0,5
70914596,9,2015,1,1225,577768,1242,4,30.56,0,0.0,4
14133960,4,1330,1,1261,4355772,1250,1,7.64,0,0.0,1
2279376,3,1232,1,2801,4557391,31310,2,12.5,0,0.0,2
18980391,4,2019,1,4405,906206,37058,2,15.0,0,0.0,2
72341254,9,2215,1,1112,309253,1242,4,30.56,0,0.0,4
2649114,3,1245,1,4417,341192,43067,2,19.26,0,0.0,2
43535831,7,1122,1,1073,2466668,1109,10,150.1,0,0.0,10
57162826,8,1387,1,1004,2010852,1109,18,270.18,0,0.0,18
40780061,6,2060,1,1207,1767582,1309,2,13.52,0,0.0,2
13853890,4,1310,1,5001,69860,45112,2,25.18,0,0.0,2
56392671,8,1335,1,1159,558630,1284,16,48.32,0,0.0,16
73472887,9,4017,4,4804,1735953,43038,1,11.92,0,0.0,1
53301322,7,24669,1,1053,900508,34206,6,73.92,0,0.0,6
49760984,7,1963,1,2106,616432,37361,5,31.25,0,0.0,5
60191908,8,1973,1,2803,4452190,5355,5,29.65,0,0.0,5
39643190,6,2013,1,5008,6669,34226,1,8.56,0,0.0,1
6276921,3,1632,1,1202,4650966,3270,1,10.47,0,0.0,1
65837944,9,1227,1,4507,4194431,1284,10,30.2,0,0.0,10
48853214,7,1635,1,1226,774692,1232,2,36.48,0,0.0,2
12548413,4,1164,7,3327,4163038,1700,8,112.0,0,0.0,8
4614537,3,1453,1,2131,1116540,30549,2,10.76,0,0.0,2
14739491,4,1347,1,1162,1314114,41938,4,39.64,0,0.0,4
25560299,5,1347,1,1266,2402259,35651,1,7.5,0,0.0,1
55388862,8,1227,1,1253,4307926,1232,2,36.48,0,0.0,2
64648521,9,1127,1,1003,1801038,1150,2,27.92,0,0.0,2
62388101,8,2248,2,1522,4455131,35142,5,106.6,0,0.0,5
52049490,7,2264,1,4103,1526254,5000,10,52.8,0,0.0,10
51206296,7,2060,1,4408,2253598,43147,3,13.62,0,0.0,3
73433437,9,4010,1,2112,525487,35309,10,62.5,0,0.0,10
7573965,3,2013,1,1008,656623,1150,3,41.88,0,0.0,3
4886001,3,1471,1,1136,896780,43118,4,39.64,0,0.0,4
35238028,6,1311,1,2129,443013,30572,20,125.0,0,0.0,20
56415482,8,1336,1,1053,257085,3631,5,81.75,0,0.0,5
47648313,7,1534,1,1115,2346615,1240,1,8.38,0,0.0,1
18156940,4,1954,1,1207,567946,1232,1,18.24,0,0.0,1
41013163,6,2213,1,1211,2014131,6469,2,28.52,0,0.0,2
50364320,7,2019,1,4407,280330,32873,4,25.0,0,0.0,4
35057988,6,1245,1,2821,1885059,43069,2,14.82,0,0.0,2
41826486,6,2653,1,2118,1377016,31310,4,25.0,0,0.0,4
18603885,4,2013,1,2012,1516023,36748,5,57.65,0,0.0,5
10805101,3,22187,1,1152,229313,1212,2,16.76,0,0.0,2
22010013,4,23669,1,2024,1126413,35052,72,921.6,0,0.0,72
66979524,9,1339,1,1213,2392126,41843,5,34.3,0,0.0,5
49558672,7,1952,1,1108,617699,1232,5,91.2,0,0.0,5
48675016,7,1629,1,2116,2385825,35305,10,62.5,0,0.0,10
26137729,5,1420,1,2039,686817,43274,1,5.19,0,0.0,1
10461418,3,4037,1,1211,1192366,43209,5,33.8,0,0.0,5
29804770,5,2024,1,2846,1166474,43065,1,6.76,0,0.0,1
68698702,9,1552,1,6507,1936232,40886,2,13.06,0,0.0,2
39077053,6,1942,11,3934,2210462,4270,6,50.28,0,0.0,6
32309362,5,4051,1,1001,122855,34213,2,39.88,4,79.76,0
73692135,9,4046,1,5016,4580627,37574,4,37.4,0,0.0,4
39958122,6,2019,1,1219,8130375,1232,3,54.72,0,0.0,3
34946971,6,1239,1,2812,126188,37058,3,22.5,0,0.0,3
24207073,5,1232,1,2011,1050472,37058,2,15.0,0,0.0,2
17130801,4,1629,1,1114,1221641,31423,20,213.8,0,0.0,20
73999862,9,22560,1,1222,40413,37590,2,16.0,2,16.0,0
38052952,6,1620,1,1133,610518,48421,7,32.06,0,0.0,7
37404140,6,1541,1,1152,162859,31423,2,21.38,0,0.0,2
38522939,6,1636,1,1209,604912,1238,1,9.83,0,0.0,1
56387757,8,1335,1,1152,186989,1284,15,45.3,0,0.0,15
71771159,9,2045,1,1254,2065743,2425,20,90.0,0,0.0,20
2723376,3,1310,1,1156,675918,35651,3,22.5,0,0.0,3
35125589,6,1310,1,1067,1666020,1109,1,15.01,0,0.0,1
28844732,5,1954,1,1278,760288,1242,2,15.28,0,0.0,2
73670845,9,4046,1,2032,885362,43067,1,9.63,0,0.0,1
62615565,8,2653,1,1241,2043584,1125,2,19.2,0,0.0,2
56342858,8,1334,1,1108,2201268,3270,3,31.41,0,0.0,3
61152387,8,2036,1,1125,266261,1238,2,19.66,0,0.0,2
27393758,5,1611,1,1276,1775271,1216,3,25.14,0,0.0,3
29370922,5,2015,1,1217,213348,1309,5,33.8,0,0.0,5
52275611,7,3211,1,2103,1232447,40930,4,24.6,0,0.0,4
21026438,4,3212,1,1427,218570,1232,3,54.72,0,0.0,3
63607747,8,22560,1,2134,893492,32939,4,31.12,0,0.0,4
520135,3,1121,1,1020,1511887,1150,1,13.96,0,0.0,1
30721559,5,2211,1,1143,500108,35651,4,30.0,0,0.0,4
58354174,8,1557,4,1504,1259947,43005,30,615.0,0,0.0,30
2937693,3,1314,7,3308,1929470,30575,1,6.25,0,0.0,1
14507377,4,1339,1,1205,2005286,1242,4,30.56,0,0.0,4
56283872,8,1332,1,2152,2068886,35305,5,31.25,0,0.0,5
39111644,6,1945,1,1262,4323947,1250,4,30.56,0,0.0,4
51897386,7,2237,1,5002,749636,31298,2,17.78,0,0.0,2
15457794,4,1431,1,1224,1445263,43209,2,13.52,0,0.0,2
65747006,9,1224,1,2154,605723,30532,15,116.7,0,0.0,15
46445075,7,1350,1,2021,4334051,43147,2,9.08,0,0.0,2
7597748,3,2013,1,1122,2167204,1240,2,16.76,0,0.0,2
46376450,7,1348,1,1244,976229,41938,4,39.64,0,0.0,4
65171513,9,1212,1,4409,972757,37058,12,90.0,0,0.0,12
23812201,5,1220,1,1223,317189,1238,4,39.32,0,0.0,4
18502266,4,2012,1,1217,864788,1220,1,7.64,0,0.0,1
59599650,8,1911,1,1282,4410683,1242,16,122.24,0,0.0,16
33135813,6,1118,1,1443,4295969,1278,6,27.0,0,0.0,6
13800190,4,1310,1,1067,2237218,1125,3,28.8,0,0.0,3
52471882,7,3217,1,1115,440538,1242,7,53.48,0,0.0,7
25914250,5,1384,1,1012,374418,1146,11,235.29,0,0.0,11
421322,3,1119,1,1463,53841,1278,9,40.5,0,0.0,9
29819401,5,2029,1,1128,232586,1250,20,152.8,0,0.0,20
29477489,5,2016,1,2832,4343909,43064,2,16.3,0,0.0,2
73963188,9,22362,4,6610,793816,31717,2,11.8,0,0.0,2
9219909,3,2215,1,2808,4560316,31511,1,9.99,0,0.0,1
41262350,6,2222,1,2803,1541476,35455,2,9.08,0,0.0,2
70615522,9,1971,1,1105,1168412,5052,15,79.5,0,0.0,15
43278842,7,1118,1,1006,1281875,1160,1,18.86,0,0.0,1
24979325,5,1331,1,1002,1562964,1109,2,30.02,0,0.0,2
43400421,7,1120,1,1203,1635120,1250,5,38.2,0,0.0,5
17577622,4,1679,7,5713,1979073,5310,8,42.24,0,0.0,8
61227385,8,2038,1,1113,2219353,1242,8,61.12,0,0.0,8
24571106,5,1245,1,2820,4489874,43058,2,18.7,0,0.0,2
21581254,4,4046,1,1126,115326,36711,4,30.0,0,0.0,4
74072435,9,23879,1,1124,2007193,1250,2,17.0,0,0.0,2
70986999,9,2016,1,1314,4538086,1284,12,36.24,0,0.0,12
48602053,7,1628,1,4454,87033,35119,2,26.48,0,0.0,2
36446298,6,1419,1,1078,177706,32311,17,136.0,0,0.0,17
56430340,8,1336,1,1163,261576,2425,20,90.0,0,0.0,20
21945258,4,22560,1,1177,1921704,1309,3,20.28,0,0.0,3
15236541,4,1415,1,2816,227765,43274,1,5.19,0,0.0,1
64208989,9,1120,1,1452,173321,1242,7,53.48,0,0.0,7
31019907,5,2220,1,4423,76960,5621,4,35.56,0,0.0,4
22846005,5,1123,1,1449,336775,35651,10,75.0,0,0.0,10
15402734,4,1423,1,2831,4300365,35635,3,28.05,0,0.0,3
60356938,8,2013,1,1239,9552,35651,3,22.5,0,0.0,3
73918727,9,22362,1,1052,108055,4910,10,89.2,0,0.0,10
54985333,8,1219,1,1005,1036935,3144,3,63.96,0,0.0,3
60747868,8,2020,1,2050,250118,31588,1,11.53,0,0.0,1
5598323,3,1613,1,1121,313657,41938,2,19.82,0,0.0,2
21225429,4,3217,1,1408,111296,31423,2,21.38,0,0.0,2
73003754,9,2653,1,1029,2239873,46772,8,71.36,0,0.0,8
16721764,4,1614,1,1202,1478455,47840,2,16.0,0,0.0,2
36902043,6,1459,1,1214,360698,43203,16,122.24,0,0.0,16
13265655,4,1227,1,1250,658936,1242,2,15.28,0,0.0,2
73378741,9,3226,4,6614,1913282,1232,19,341.43,0,0.0,19
15092272,4,1378,1,1269,4699455,8921,6,48.0,0,0.0,6
17457178,4,1637,1,1243,1814021,1242,4,30.56,0,0.0,4
66019846,9,1237,1,1157,966004,1278,7,31.5,0,0.0,7
53920207,8,1121,1,4414,375798,43274,6,31.14,0,0.0,6
43863151,7,1127,1,1419,428250,1242,6,45.84,0,0.0,6
28744084,5,1945,1,1263,1174797,2425,60,270.0,0,0.0,60
13338372,4,1232,1,1205,4494122,1125,9,86.4,0,0.0,9
44489180,7,1217,1,1621,1000937,37374,1,37.04,0,0.0,1
14707057,4,1346,1,1253,4502299,1109,3,45.03,0,0.0,3
36145831,6,1351,1,1260,1050853,1284,18,54.36,0,0.0,18
14083149,4,1315,1,2051,25237,35453,4,17.76,0,0.0,4
3415935,3,1339,1,1002,206507,1109,5,75.05,0,0.0,5
63395277,8,4079,5,3011,653378,32861,171,1267.11,0,0.0,171
26246453,5,1431,1,1124,2421553,43202,5,41.9,0,0.0,5
57696020,8,1462,1,1106,144638,43200,2,36.48,0,0.0,2
3203408,3,1334,1,1104,376837,1230,3,50.01,0,0.0,3
16600986,4,1611,1,1259,462732,1278,29,130.5,0,0.0,29
70512491,9,1963,1,1002,612538,1182,4,55.76,0,0.0,4
32225230,5,4046,1,2032,117136,43069,1,7.41,0,0.0,1
14238401,4,1332,1,8002,4633982,30532,3,23.34,0,0.0,3
54360352,8,1130,1,4411,321875,32861,8,43.68,0,0.0,8
15657205,4,1453,1,1105,12056,43197,3,25.14,0,0.0,3
57065673,8,1375,1,2105,2153415,31467,4,39.96,3,29.97,1
42964404,6,25759,1,1232,2240857,1240,1,9.07,0,0.0,1
21917177,4,22414,1,1115,260498,36910,2,10.5,2,10.5,0
18449399,4,2011,4,6611,1599364,1120,13,273.91,0,0.0,13
27307259,5,1587,4,6639,8355006,5328,5,46.35,0,0.0,5
11170020,4,1110,7,3314,1191221,35144,20,410.0,0,0.0,20
60475682,8,2015,1,1228,1065341,1284,5,15.1,0,0.0,5
73616561,9,4041,1,1257,1090624,2233,4,79.76,0,0.0,4
16777083,4,1615,1,1013,319127,1146,1,21.39,0,0.0,1
4256734,3,1420,1,1012,183006,34264,9,169.74,0,0.0,9
40748997,6,2057,1,4456,486248,43285,8,42.24,0,0.0,8
46389243,7,1348,1,2804,2357979,43069,3,22.23,0,0.0,3
2879585,3,1312,1,1128,340396,2425,30,135.0,0,0.0,30
68142744,9,1462,1,2006,451901,43147,2,9.08,0,0.0,2
41291004,6,2229,1,1212,344617,2233,4,79.76,0,0.0,4
19873104,4,2071,1,1159,1380997,1242,8,61.12,0,0.0,8
20526253,4,2235,1,1206,4438573,1220,0,0.0,2,15.28,0
56070715,8,1312,1,2064,100770,37058,23,172.5,0,0.0,23
30457610,5,2057,1,1157,486456,1220,2,15.28,0,0.0,2
69917185,9,1697,1,2820,1942278,43058,2,18.7,0,0.0,2
13209053,4,1224,1,2156,609672,36746,1,11.53,0,0.0,1
1978748,3,1222,1,1029,937004,2233,5,99.7,0,0.0,5
5797358,3,1616,1,2812,4194294,32861,3,16.38,0,0.0,3
31996015,5,4013,4,4707,1667933,31507,35,182.0,0,0.0,35
43168790,7,1116,1,1186,892883,31423,3,32.07,0,0.0,3
6992507,3,1914,1,2159,2156263,36337,2,19.98,0,0.0,2
51695091,7,2229,1,2037,1076730,5328,1,8.15,0,0.0,1
65115724,9,1211,7,3304,67802,2233,3,59.82,0,0.0,3
64873617,9,1138,1,4408,4607753,37058,3,22.5,0,0.0,3
62896667,8,3217,1,1116,114672,35651,5,37.5,0,0.0,5
55298161,8,1223,1,2151,381376,30532,22,171.16,0,0.0,22
53527651,8,1116,1,1058,115655,1182,8,111.52,0,0.0,8
9918069,3,2644,1,2821,4706889,36747,1,11.53,0,0.0,1
37132562,6,1471,1,1126,1932954,43203,19,145.16,0,0.0,19
36420761,6,1415,1,1014,1126786,35571,3,64.17,0,0.0,3
72297201,9,2214,1,1205,4413883,41938,2,19.82,0,0.0,2
53760327,8,1119,1,1456,76923,1278,14,63.0,0,0.0,14
23016859,5,1127,1,1401,428197,972,1,18.98,0,0.0,1
1324980,3,1153,1,1017,501995,1150,4,55.84,0,0.0,4
39877620,6,2017,1,2820,533897,43316,1,8.15,0,0.0,1
65034705,9,1153,1,1144,1012302,1220,3,22.92,0,0.0,3
14626357,4,1342,1,2802,2155747,30532,6,46.68,0,0.0,6
42826681,6,23669,1,2021,1598536,43064,1,8.15,0,0.0,1
17747558,4,1911,1,1273,4516345,1125,5,48.0,0,0.0,5
17515726,4,1656,1,2824,1941306,35516,4,21.84,0,0.0,4
17305919,4,1633,1,1122,1499570,1240,5,41.9,0,0.0,5
547843,3,1121,1,1437,1221782,1240,9,75.42,0,0.0,9
43440257,7,1120,1,2122,4298499,35309,6,37.5,0,0.0,6
18045381,4,1945,1,1157,522391,48417,25,114.5,0,0.0,25
41805381,6,2653,1,1148,1347022,1250,9,68.76,6,45.84,3
22008773,4,23669,1,2021,4298156,34226,5,42.8,0,0.0,5
5875286,3,1618,1,2872,4442013,32937,6,42.24,0,0.0,6
12611415,4,1212,1,1435,4102848,41938,2,19.82,0,0.0,2
72500749,9,2229,1,1114,2101499,1687,2,37.96,0,0.0,2
33447455,6,1123,1,1413,394025,41843,5,34.3,0,0.0,5
18667618,4,2014,1,2808,1725868,30572,2,12.5,0,0.0,2
4623474,3,1455,1,1001,146830,34255,19,304.0,0,0.0,19
39102475,6,1945,1,1251,4247524,1146,2,42.78,0,0.0,2
18936007,4,2019,1,1003,130509,1125,8,76.8,0,0.0,8
56125585,8,1315,1,1265,2442017,1146,1,21.39,0,0.0,1
31669742,5,3212,1,1026,478639,1129,4,70.4,6,105.6,0
13993985,4,1312,1,2078,68925,37058,6,45.0,0,0.0,6
42965456,6,25759,1,2021,1402280,5380,3,24.45,0,0.0,3
52793559,7,4046,1,1124,2391437,34892,1,16.0,0,0.0,1
17816353,4,1912,1,1012,7336010,3631,4,65.4,0,0.0,4
10568282,3,4041,1,1156,6902841,41938,4,39.64,0,0.0,4
61600801,8,2060,1,2852,385715,30532,9,70.02,0,0.0,9
1059780,3,1137,1,1057,1431499,3631,3,49.05,0,0.0,3
35447122,6,1331,1,1112,196356,3270,6,62.82000000000001,0,0.0,6
67000166,9,1340,1,1065,252448,1125,2,19.2,0,0.0,2
37689547,6,1587,4,6629,1056117,5380,20,168.4,0,0.0,20
7699704,3,2014,1,2116,1635631,30549,3,16.14,0,0.0,3
68525363,9,1535,1,1101,4517342,43197,3,25.14,0,0.0,3
53079808,7,22362,1,1161,3025409,972,3,56.94,0,0.0,3
56784836,8,1347,1,1279,4180002,1284,9,27.18,0,0.0,9
57771353,8,1463,1,4504,428581,37361,3,18.75,0,0.0,3
45558430,7,1312,1,1037,4181850,1150,9,125.64,0,0.0,9
